TIME,BARALT,MBS,AIRT,DRAD,LAT,LON,GPS,ALT
20:09:35,120208.0,4.45,-28.7,40.1,36.403333333333336,-107.71333333333334,36924.0,
20:10:35,120103.0,4.47,-28.3,40.7,36.41,-107.70166666666667,36872.0,
20:11:35,120103.0,4.47,-28.0,40.7,36.41833333333334,-107.69166666666666,36855.0,
20:12:35,120103.0,4.47,-27.8,41.4,36.42333333333333,-107.68166666666667,36853.0,
20:13:35,120103.0,4.47,-28.3,40.7,36.43,-107.67333333333333,36858.0,
20:14:35,120103.0,4.47,-28.8,40.7,36.43833333333333,-107.66333333333333,36871.0,
20:15:36,120103.0,4.47,-28.6,40.7,36.445,-107.655,36866.0,
20:16:36,120155.0,4.46,-29.6,40.1,36.45333333333333,-107.645,36873.0,
20:17:36,120103.0,4.47,-28.2,38.3,36.46,-107.63666666666667,36872.0,
20:18:36,119998.0,4.49,-28.0,35.5,36.46666666666667,-107.625,36848.0,
20:19:36,120103.0,4.47,-27.9,32.9,36.473333333333336,-107.61666666666666,36852.0,
20:20:36,120208.0,4.45,-28.2,30.0,36.48,-107.60666666666667,36887.0,
20:21:36,120261.0,4.44,-32.9,27.8,36.48833333333334,-107.59666666666666,36903.0,
20:22:36,120313.0,4.43,-33.7,26.1,36.495,-107.58666666666667,36915.0,
20:23:36,120366.0,4.42,-34.2,24.9,36.501666666666665,-107.57833333333333,36937.0,
20:24:36,120208.0,4.45,-34.3,24.1,36.50833333333333,-107.56666666666666,36917.0,
20:25:36,120103.0,4.47,-34.4,22.9,36.515,-107.55833333333334,36873.0,
20:26:36,120155.0,4.46,-34.7,22.2,36.52166666666667,-107.54833333333333,36873.0,
20:27:36,120366.0,4.42,-35.2,21.4,36.526666666666664,-107.53833333333333,36920.0,
20:28:36,120420.0,4.41,-35.4,21.1,36.53333333333333,-107.52833333333334,36954.0,
20:29:36,120366.0,4.42,-35.4,20.7,36.54,-107.52,36959.0,
20:30:36,120473.0,4.4,-35.4,20.4,36.545,-107.51,36958.0,
20:31:36,120580.0,4.38,-35.6,20.4,36.55166666666667,-107.5,36982.0,
20:32:36,120687.0,4.36,-35.9,20.0,36.556666666666665,-107.49,37017.0,
20:33:36,120795.0,4.34,-36.1,19.7,36.56333333333333,-107.48,37054.0,
20:34:36,120849.0,4.33,-36.1,19.3,36.57,-107.47166666666666,37076.0,
20:35:36,120795.0,4.34,-36.0,19.3,36.57666666666667,-107.46,37079.0,
20:36:36,120741.0,4.35,-35.8,19.0,36.583333333333336,-107.45166666666667,37061.0,
20:37:37,120741.0,4.35,-35.6,19.0,36.59,-107.44166666666666,37047.0,
20:38:37,120741.0,4.35,-32.2,19.0,36.595,-107.43333333333334,37046.0,
20:39:37,120741.0,4.35,-31.5,18.7,36.60166666666667,-107.42333333333333,37047.0,
20:40:37,120741.0,4.35,-30.9,18.6,36.608333333333334,-107.41333333333333,37042.0,
20:41:37,120795.0,4.34,-30.9,18.3,36.615,-107.40333333333334,37052.0,
20:42:37,120849.0,4.33,-35.4,18.3,36.62166666666667,-107.39333333333333,37076.0,
20:43:37,120849.0,4.33,-35.8,18.3,36.62833333333333,-107.385,37079.0,
20:44:37,120849.0,4.33,-35.8,18.3,36.635,-107.37333333333333,37073.0,
20:45:37,120957.0,4.31,-36.2,18.3,36.641666666666666,-107.36333333333333,37094.0,
20:46:37,121012.0,4.3,-36.5,18.3,36.65,-107.35333333333334,37127.0,
20:47:37,120957.0,4.31,-36.4,18.3,36.656666666666666,-107.34333333333333,37122.0,
20:48:37,120849.0,4.33,-35.9,20.0,36.663333333333334,-107.335,37089.0,
20:49:37,120795.0,4.34,-36.1,18.7,36.67,-107.325,37076.0,
20:50:37,120633.0,4.37,-35.9,18.7,36.678333333333335,-107.315,37049.0,
20:51:37,120580.0,4.38,-35.5,18.3,36.685,-107.30666666666667,37009.0,
20:52:37,120633.0,4.37,-35.5,18.3,36.69166666666667,-107.29666666666667,37004.0,
20:53:37,120633.0,4.37,-35.3,19.7,36.7,-107.28666666666666,37026.0,
20:54:37,120741.0,4.35,-35.6,18.3,36.70666666666666,-107.27833333333334,37039.0,
20:55:37,120795.0,4.34,-31.9,18.3,36.71333333333333,-107.26833333333333,37055.0,
20:56:37,120795.0,4.34,-31.3,17.3,36.72,-107.25833333333334,37064.0,
20:57:37,120687.0,4.36,-30.6,17.3,36.72833333333333,-107.25,37048.0,
20:58:37,120633.0,4.37,-30.2,17.3,36.735,-107.24,37020.0,
20:59:37,120795.0,4.34,-30.3,17.4,36.74166666666667,-107.23,37042.0,
21:00:38,121012.0,4.3,-30.9,17.0,36.748333333333335,-107.22166666666666,37102.0,
21:01:38,120957.0,4.31,-31.4,17.0,36.75666666666667,-107.21166666666667,37129.0,
21:02:38,120795.0,4.34,-31.1,16.7,36.763333333333335,-107.20333333333333,37090.0,
21:03:38,120741.0,4.35,-35.0,17.0,36.77,-107.195,37063.0,
21:04:38,120849.0,4.33,-35.8,17.0,36.776666666666664,-107.18666666666667,37075.0,
21:05:38,120849.0,4.33,-36.1,17.0,36.785,-107.17833333333333,37092.0,
21:06:38,120849.0,4.33,-36.2,16.7,36.791666666666664,-107.17,37089.0,
21:07:38,120903.0,4.32,-36.3,16.7,36.79833333333333,-107.16166666666666,37094.0,
21:08:38,121012.0,4.3,-36.3,18.3,36.805,-107.15333333333334,37123.0,
21:09:38,120957.0,4.31,-36.2,16.4,36.81166666666667,-107.14666666666666,37125.0,
21:10:38,120849.0,4.33,-32.5,16.1,36.82,-107.13833333333334,37095.0,
21:11:38,120795.0,4.34,-31.5,16.1,36.82666666666667,-107.13,37064.0,
21:12:38,120795.0,4.34,-30.8,16.1,36.833333333333336,-107.12166666666667,37066.0,
21:13:38,120795.0,4.34,-30.1,17.0,36.84166666666667,-107.11333333333333,37076.0,
21:14:38,120795.0,4.34,-29.7,15.8,36.848333333333336,-107.10666666666667,37071.0,
21:15:38,120849.0,4.33,-28.9,16.7,36.855,-107.09833333333333,37076.0,
21:16:38,120957.0,4.31,-28.8,16.7,36.86,-107.09166666666667,37102.0,
21:17:38,120957.0,4.31,-28.7,16.7,36.86833333333333,-107.08333333333333,37117.0,
21:18:38,120957.0,4.31,-28.5,15.8,36.873333333333335,-107.07666666666667,37113.0,
21:19:38,120957.0,4.31,-28.4,16.7,36.88166666666667,-107.06833333333333,37112.0,
21:20:38,120957.0,4.31,-28.9,16.7,36.88666666666667,-107.06166666666667,37123.0,
21:21:38,121012.0,4.3,-28.7,16.4,36.891666666666666,-107.055,37132.0,
21:22:38,120957.0,4.31,-28.5,16.4,36.89833333333333,-107.04666666666667,37123.0,
21:23:39,120957.0,4.31,-29.3,15.8,36.905,-107.04,37111.0,
21:24:39,120957.0,4.31,-29.3,16.1,36.91166666666667,-107.03166666666667,37107.0,
21:25:39,120957.0,4.31,-29.5,16.1,36.916666666666664,-107.02333333333333,37111.0,
21:26:39,120957.0,4.31,-29.6,15.2,36.92333333333333,-107.015,37114.0,
21:27:39,120957.0,4.31,-29.6,15.2,36.928333333333335,-107.00666666666666,37116.0,
21:28:39,121067.0,4.29,-29.8,14.9,36.93333333333333,-108.99833333333333,37127.0,
21:29:39,121012.0,4.3,-30.3,14.9,36.94,-108.98833333333333,37138.0,
21:30:39,120957.0,4.31,-29.6,14.6,36.945,-108.98,37120.0,
21:31:39,120957.0,4.31,-28.9,14.6,36.95166666666667,-108.97166666666666,37100.0,
21:32:39,120903.0,4.32,-29.6,14.6,36.95666666666666,-108.96333333333334,37100.0,
21:33:39,120849.0,4.33,-29.2,14.6,36.96333333333333,-108.95333333333333,37090.0,
21:34:39,120741.0,4.35,-28.9,14.6,36.968333333333334,-108.94666666666667,37062.0,
21:35:39,120741.0,4.35,-28.9,14.6,36.975,-108.93833333333333,37039.0,
21:36:39,120795.0,4.34,-29.5,14.6,36.98,-108.93,37051.0,
21:37:39,120849.0,4.33,-33.9,14.6,36.986666666666665,-108.92333333333333,37071.0,
21:38:39,120741.0,4.35,-35.0,14.6,36.99333333333333,-108.91333333333333,37069.0,
21:39:39,120687.0,4.36,-35.2,14.3,37.0,-108.90666666666667,37042.0,
21:40:39,120795.0,4.34,-35.3,14.6,37.005,-108.89833333333333,37047.0,
21:41:39,120849.0,4.33,-36.0,14.6,37.01166666666666,-108.89,37069.0,
21:42:39,120849.0,4.33,-36.2,14.3,37.01833333333333,-108.88166666666666,37080.0,
21:43:39,120903.0,4.32,-36.3,14.0,37.02333333333333,-108.87333333333333,37085.0,
21:44:39,120957.0,4.31,-36.5,14.0,37.03,-108.86666666666666,37097.0,
21:45:40,120957.0,4.31,-36.5,14.3,37.03666666666667,-108.85666666666667,37109.0,
21:46:40,120903.0,4.32,-36.3,14.3,37.041666666666664,-108.84833333333333,37103.0,
21:47:40,120903.0,4.32,-35.9,14.3,37.04833333333333,-108.83833333333334,37090.0,
21:48:40,120957.0,4.31,-35.2,14.6,37.053333333333335,-108.83,37100.0,
21:49:40,121067.0,4.29,-36.0,14.3,37.06,-108.82333333333334,37129.0,
21:50:40,121012.0,4.3,-36.4,14.0,37.06666666666667,-108.81333333333333,37136.0,
21:51:40,120795.0,4.34,-36.0,14.0,37.07333333333333,-108.805,37084.0,
21:52:40,120633.0,4.37,-35.6,14.0,37.08,-108.79666666666667,37014.0,
21:53:40,120849.0,4.33,-35.8,14.0,37.086666666666666,-108.78833333333333,37034.0,
21:54:40,121176.0,4.27,-36.7,14.3,37.095,-108.77833333333334,37136.0,
21:55:40,121342.0,4.24,-37.5,14.0,37.10166666666667,-108.77166666666666,37208.0,
21:56:40,121176.0,4.27,-37.5,13.4,37.108333333333334,-108.76333333333334,37195.0,
21:57:40,120957.0,4.31,-36.3,12.9,37.115,-108.755,37125.0,
21:58:40,121012.0,4.3,-36.6,13.4,37.123333333333335,-108.74666666666667,37100.0,
21:59:40,121176.0,4.27,-36.8,13.4,37.13,-108.73833333333333,37145.0,
22:00:40,121287.0,4.25,-37.0,13.7,37.13666666666666,-108.72833333333334,37192.0,
22:01:40,121287.0,4.25,-37.0,13.7,37.14333333333333,-108.72166666666666,37201.0,
22:02:40,121121.0,4.28,-37.0,13.4,37.151666666666664,-108.71166666666667,37175.0,
22:03:40,120957.0,4.31,-36.6,13.4,37.156666666666666,-108.705,37118.0,
22:04:40,120795.0,4.34,-36.2,12.9,37.163333333333334,-108.69666666666667,37069.0,
22:05:40,120741.0,4.35,-36.0,12.9,37.17166666666667,-108.68833333333333,37041.0,
22:06:40,120741.0,4.35,-35.8,13.4,37.178333333333335,-108.68166666666667,37038.0,
22:07:40,120795.0,4.34,-35.9,13.4,37.18333333333333,-108.675,37050.0,
22:08:41,120741.0,4.35,-36.0,12.9,37.19,-108.66833333333334,37056.0,
22:09:41,120580.0,4.38,-36.0,12.6,37.196666666666665,-108.66166666666666,37025.0,
22:10:41,120366.0,4.42,-35.5,13.4,37.20333333333333,-108.65333333333334,36964.0,
22:11:41,120261.0,4.44,-32.5,15.5,37.21,-108.64833333333333,36904.0,
22:12:41,120366.0,4.42,-32.7,18.4,37.215,-108.64166666666667,36911.0,
22:13:41,120473.0,4.4,-33.8,21.1,37.22,-108.635,36951.0,
22:14:41,120473.0,4.4,-32.4,22.6,37.22666666666667,-108.62833333333333,36970.0,
22:15:41,120313.0,4.43,-32.4,24.1,37.23166666666667,-108.62166666666667,36945.0,
22:16:41,120155.0,4.46,-35.1,24.9,37.236666666666665,-108.61333333333333,36897.0,
22:17:41,120051.0,4.48,-35.2,25.7,37.24166666666667,-108.60666666666667,36866.0,
22:18:41,119894.0,4.51,-35.4,25.7,37.24666666666667,-108.6,36825.0,
22:19:41,119636.0,4.56,-35.2,24.9,37.251666666666665,-108.59333333333333,36759.0,
22:20:41,119483.0,4.59,-34.8,23.0,37.25666666666667,-108.585,36699.0,
22:21:41,119483.0,4.59,-34.7,21.1,37.26166666666666,-108.57666666666667,36683.0,
22:22:41,119483.0,4.59,-34.9,19.4,37.266666666666666,-108.57,36692.0,
22:23:41,119331.0,4.62,-35.1,18.4,37.27166666666667,-108.56166666666667,36671.0,
22:24:41,119130.0,4.66,-35.4,16.1,37.275,-108.55333333333333,36610.0,
22:25:41,118980.0,4.69,-35.2,15.2,37.28,-108.54333333333334,36552.0,
22:26:41,118980.0,4.69,-33.0,15.2,37.285,-108.535,36536.0,
22:27:41,118930.0,4.7,-35.0,16.1,37.29,-108.525,36540.0,
22:28:41,118880.0,4.71,-32.3,17.4,37.29333333333334,-108.51666666666667,36521.0,
22:29:41,118831.0,4.72,-32.6,18.7,37.29833333333333,-108.50833333333334,36504.0,
22:30:41,118880.0,4.71,-33.0,19.7,37.303333333333335,-108.49833333333333,36507.0,
22:31:42,118831.0,4.72,-32.8,21.1,37.30833333333333,-108.48833333333333,36506.0,
22:32:42,118732.0,4.74,-32.1,22.2,37.31166666666667,-108.48,36482.0,
22:33:42,118634.0,4.76,-31.0,22.9,37.31666666666667,-108.47,36448.0,
22:34:42,118634.0,4.76,-31.2,24.1,37.32,-108.46,36433.0,
22:35:42,118634.0,4.76,-34.5,24.1,37.325,-108.45,36446.0,
22:36:42,118536.0,4.78,-33.7,24.1,37.32833333333333,-108.44,36442.0,
22:37:42,118439.0,4.8,-27.5,24.1,37.33166666666666,-108.43,36398.0,
22:38:42,118391.0,4.81,-17.7,24.1,37.335,-108.42166666666667,36366.0,
22:39:42,118488.0,4.79,-28.2,24.1,37.34,-108.41,36384.0,
22:40:42,118634.0,4.76,-32.0,24.1,37.343333333333334,-108.40166666666667,36437.0,
22:41:42,118439.0,4.8,-34.2,24.1,37.346666666666664,-108.39166666666667,36434.0,
22:42:42,118006.0,4.89,-33.8,23.3,37.35166666666667,-108.38166666666666,36338.0,
22:43:42,117723.0,4.95,-32.5,23.3,37.35666666666667,-108.37166666666667,36211.0,
22:44:42,117959.0,4.9,-32.8,24.1,37.361666666666665,-108.36333333333333,36223.0,
22:45:42,118198.0,4.85,-32.8,24.1,37.36666666666667,-108.355,36311.0,
22:46:42,118198.0,4.85,-33.5,24.1,37.37166666666667,-108.34833333333333,36342.0,
22:47:42,117911.0,4.91,-32.2,22.9,37.376666666666665,-108.33666666666667,36275.0,
22:48:42,117770.0,4.94,-32.0,22.5,37.38166666666667,-108.32833333333333,36208.0,
22:49:42,117770.0,4.94,-31.6,22.5,37.38666666666666,-108.32,36190.0,
22:50:42,117864.0,4.92,-33.1,22.5,37.39,-108.31,36215.0,
22:51:42,117911.0,4.91,-33.4,22.2,37.395,-108.30166666666666,36238.0,
22:52:42,117723.0,4.95,-33.8,21.4,37.39833333333333,-108.29166666666667,36217.0,
22:53:43,117258.0,5.05,-33.5,20.4,37.403333333333336,-108.28166666666667,36104.0,
22:54:43,116758.0,5.16,-33.8,20.0,37.405,-108.27166666666666,35948.0,
22:55:43,116490.0,5.22,-32.1,19.7,37.406666666666666,-108.26333333333334,35835.0,
22:56:43,116623.0,5.19,-35.2,20.0,37.40833333333333,-108.255,35844.0,
22:57:43,116713.0,5.17,-35.3,19.7,37.41,-108.245,35889.0,
22:58:43,116534.0,5.21,-33.9,18.6,37.41166666666667,-108.23666666666666,35871.0,
22:59:43,116357.0,5.25,-32.8,17.0,37.41166666666667,-108.22666666666667,35804.0,
23:00:43,116313.0,5.26,-31.6,15.8,37.413333333333334,-108.21833333333333,35775.0,
23:01:43,116269.0,5.27,-31.4,14.6,37.413333333333334,-108.20833333333333,35772.0,
23:02:43,116181.0,5.29,-31.9,12.8,37.415,-108.2,35748.0,
23:03:43,116050.0,5.32,-31.2,10.9,37.415,-108.19,35712.0,
23:04:43,115964.0,5.34,-31.0,9.1,37.415,-108.18166666666667,35679.0,
23:05:43,115877.0,5.36,-30.5,7.9,37.415,-108.175,35658.0,
23:06:43,115791.0,5.38,-31.1,7.4,37.415,-108.16666666666667,35634.0,
23:07:43,115535.0,5.44,-33.9,7.4,37.415,-108.16,35582.0,
23:08:43,115323.0,5.49,-33.2,7.2,37.415,-108.15333333333334,35506.0,
23:09:43,115450.0,5.46,-26.4,10.1,37.415,-108.145,35491.0,
23:10:43,115748.0,5.39,-29.9,10.1,37.415,-108.13833333333334,35578.0,
23:11:43,115834.0,5.37,-32.7,11.2,37.415,-108.13166666666666,35631.0,
23:12:43,115620.0,5.42,-32.7,12.3,37.415,-108.12333333333333,35601.0,
23:13:43,115281.0,5.5,-32.8,12.8,37.415,-108.11666666666666,35508.0,
23:14:43,115156.0,5.53,-33.2,13.7,37.415,-108.10833333333333,35432.0,
23:15:43,115239.0,5.51,-32.7,14.2,37.416666666666664,-108.10166666666667,35441.0,
23:16:44,115365.0,5.48,-32.9,14.5,37.416666666666664,-108.095,35492.0,
23:17:44,115323.0,5.49,-34.4,14.5,37.416666666666664,-108.08666666666667,35499.0,
23:18:44,105245.0,8.55,-40.1,17.0,37.416666666666664,-108.07666666666667,34047.0,
23:19:44,94000.0,14.24,-50.0,9.3,37.415,-108.06833333333333,30516.0,
23:21:11,81281.0,25.85,-53.9,6.2,37.415,-108.06833333333333,30516.0,
23:22:12,75168.0,34.64,-99.0,2.1,37.416666666666664,-108.055,23811.0,
23:23:12,70072.0,44.31,-99.0,-2.2,37.415,-108.05166666666666,22228.0,
23:24:12,65413.0,55.56,-99.0,-2.9,37.41166666666667,-108.05166666666666,20869.0,
23:25:12,60979.0,68.94,-99.0,-12.9,37.413333333333334,-108.05,19481.0,
23:26:12,57117.0,83.19,-99.0,-21.0,37.413333333333334,-108.05,18308.0,
23:27:13,52532.0,103.9,-99.0,-20.8,37.413333333333334,-108.05333333333333,17278.0,
23:28:13,49363.0,121.06,-99.0,-24.5,37.415,-108.05833333333334,16374.0,
23:29:14,46799.0,136.9,-99.0,-18.8,37.41833333333334,-108.06166666666667,15560.0,
23:30:14,43700.0,158.68,-99.0,-30.0,37.42333333333333,-108.06333333333333,14781.0,
23:31:14,42257.0,169.9,-99.0,-21.6,37.425,-108.065,14055.0,
23:32:14,39584.0,192.67,-99.0,-20.0,37.42666666666667,-108.06666666666666,13337.0,
23:33:14,37221.0,215.11,-99.0,-26.2,37.43,-108.07166666666667,12654.0,
23:34:14,35748.0,230.29,-99.0,-23.2,37.43833333333333,-108.07333333333334,12034.0,
23:35:14,33554.0,254.71,-99.0,-6.6,37.44166666666667,-108.075,11441.0,
23:36:14,31858.0,275.17,-99.0,-12.5,37.445,-108.07833333333333,10869.0,
23:37:14,30421.0,293.65,-99.0,-16.5,37.446666666666665,-108.08333333333333,10317.0,
23:38:15,28478.0,320.38,-99.0,-12.2,37.44833333333333,-108.09,9774.0,
23:39:16,27152.0,339.85,-99.0,-7.8,37.45,-108.095,9262.0,
23:40:16,25601.0,363.94,-99.0,9.0,37.45166666666667,-108.09833333333333,8763.0,
23:41:16,23924.0,391.66,-99.0,8.0,37.455,-108.10333333333334,8254.0,
23:42:16,22493.0,416.74,-99.0,0.1,37.458333333333336,-108.10333333333334,7807.0,
